RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31,2026-02-28
10221,10,Austin,city,TX,TX,"Austin-Round Rock-Georgetown, TX",Travis County,195303.08503323462,196065.78969595622,196783.8495949521,197852.3097747808,198601.83071441282,198811.03196832794,198947.2923258296,199799.0559017666,200752.5025011563,202063.02016451283,202836.05455935342,203417.1221594481,203523.55073914936,203433.29269347593,203868.571542975,204780.30719115885,205653.1245489628,206200.92303990934,206439.1034764652,206745.24665177285,206823.15349469692,206812.99807465728,206763.57861544358,206510.94886999993,206374.7264151453,205832.36122256992,205623.48673350722,205393.31449244512,205242.25684282466,204887.4753707079,204412.51192241255,204203.73462296044,204343.05672473204,204393.98358084625,204343.5405761682,203920.85093423576,203614.66958017866,203539.79126761717,203852.24476987417,204216.7007211883,204380.66329139387,204305.02064141238,204500.8283067349,204734.74226030117,204855.18339557605,204623.02616069932,204371.7276937795,204226.54672241898,204197.62554144615,204617.65802507292,205344.9680553763,206239.4306553549,206831.4598757349,207258.7879229905,207766.67102437644,208557.1944204955,209706.5798548838,210674.69782519457,211401.58255591567,211807.44808423202,212009.14069127652,212113.28227994824,212257.98646886542,212737.4532726739,213376.50686601034,214213.54333405825,215098.64262923846,215816.86091798972,216462.77478567904,216774.2285441654,217185.7374093159,217616.47279479718,218120.12114031034,218406.8899038981,218345.4003359899,218387.4088364035,218662.54835074217,219354.10748136928,220298.37904751336,221453.39352685737,222806.8960230405,223859.45975755097,224729.34499286188,225448.64410404675,226271.54808683236,226888.56294595395,227425.30746926545,228227.18914108537,229275.83676956393,230395.08302856554,231453.9922684432,232505.34757806818,233557.32498466413,234577.99712954168,235585.00377303606,236447.39857324623,236856.1774772945,236861.60261726115,237080.77688553743,237529.430428584,238098.55584638784,237992.75106592863,237676.93194561746,237006.35887430955,236359.73879594155,235358.29757102695,233618.22379394536,231921.52606327893,230529.79400380453,229796.86610037726,228983.3901980759,228160.8312965138,227622.97663241197,227414.40791119545,227192.22919736477,226881.93999043675,226362.32703504874,225953.8703178518,226136.54099583323,226454.55404472662,226304.2247238094,226024.36030057585,225968.75678865527,226404.0980037042,227041.72198400515,227331.5061145482,226997.95980168352,225965.36256462577,224706.08152574743,223516.2887933047,222290.3762300146,221192.51838006117,220437.6846803498,219730.66355717691,219313.35710670918,219320.4676095031,219377.4287755282,219270.7570147709,218817.2048589648,218868.82977948687,219003.00947893134,218921.81445524376,218595.75633103456,218334.063995842,218637.97918269061,219132.3305553264,220024.6411231697,221073.96879473745,222202.74111222397,223548.8334131208,225139.06762301034,226902.40018451912,228798.90989859696,230695.69201908752,232808.0289172004,234876.8099434418,237139.0165294161,239533.2053834358,241955.70062877957,244416.0436864281,246902.78613438318,250014.39797241366,253295.12780164028,256540.99479358262,259516.78078491613,262243.27582763514,264722.43919091276,266947.569499366,269200.7672821406,271639.5113022276,274168.48136109713,276988.3658174523,280054.5294333947,283137.3061566129,286202.5169860215,288828.5631993137,291247.38209172303,293296.70044424647,295734.80079440336,298442.21220956027,301692.2134909569,305059.46089630754,308346.61217345926,310871.7530780337,313033.5785815492,314943.3183865708,317033.16615642357,319028.519267927,321096.61090423464,323151.3444712859,325395.1698790562,327588.2261543292,330040.0217313359,332509.0091708613,334622.23376657156,336665.32060511643,338509.7989468963,340521.492272953,341917.62118995684,342555.52239048004,342856.7227072664,343563.65953328536,345248.7368152731,347455.92894549813,349587.35055595054,351422.5582099406,353098.1344732416,354982.840903826,356242.5577807837,356941.9333700982,357020.80649252486,357211.3791350033,357684.52726843854,358667.5955294543,360015.7454860728,361721.79629834206,363248.7465799733,364442.3831183307,365778.41948582075,366777.6503118459,368050.5146381613,369041.8774359421,370268.7730472381,371303.8453693275,372345.50882186135,373498.13765960623,374932.7169237388,376386.89944728743,377358.5201313063,378084.6094468888,378783.77790160617,379763.7604684915,380913.3487078496,382053.2508007541,383308.26856965997,384825.47107046796,386707.06525730225,389122.6034189503,391898.96238089865,394994.1014108791,398595.7649844733,402606.000759779,406939.79180295166,410693.0399858421,412734.2563932277,413520.3503943053,414642.7973162812,418029.90602431196,424058.6735248363,431350.37444331823,439572.9684408808,448037.2462793736,457247.68607888115,468382.7022724569,483636.07329381263,504389.89902891545,529129.5698969571,552748.2174249607,569625.4343194574,577824.7261183982,579541.5396927105,580156.8205431715,582618.4590172322,588076.9176965817,598343.2219579474,611923.20356062,629618.9785027833,646997.204127598,661984.3519956489,670338.575098489,668736.2231572013,658693.5097448367,643786.7817168033,630536.6845505835,619752.03859075,610733.1421175996,601433.6039969585,592677.158829121,585134.8247679453,580194.290048354,577424.7235923778,576101.4627686003,574928.4979106883,573833.6617741169,572136.0162840219,568944.1007939228,564873.8688674857,560688.1452170265,557846.039142101,555743.1741487406,555009.9748512992,554788.3289378282,553970.2557244481,551471.0713605861,548616.1747170863,545939.5913688955,544852.4995900587,543753.5416309327,542147.3830895246,539319.1640987957,535644.6060737917,532201.9562783045,528273.7527868245,524465.3059198691,520047.7033196288,515360.56876408146,511207.26813795883,508652.15097714536,507581.2190518603,507157.8889816112,506257.54222674394,504854.284065608,502905.5771124118,500627.33933273004
40738,673,San Marcos,city,TX,TX,"Austin-Round Rock-Georgetown, TX",Hays County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161638.208670305,161695.71633416953,162042.61599491184,162542.44120400966,162691.66864293223,162616.44579371403,162326.5784798809,162348.14614850198,162510.92853235206,163039.21605902715,163977.19606896173,164881.1318710793,165352.082272879,165449.8328042006,165378.855278677,165725.31402742714,165900.8613492386,165651.67587922316,165153.01290619664,164757.08064461566,164832.0307145338,165109.63443054107,165196.20295026712,164877.41831961274,164641.77772625766,164457.29142981698,164715.73175254592,164846.41973731248,164906.66601574118,165133.0256363637,165712.0045958245,166669.0194490488,167577.75360502157,168033.7181457909,168173.45959630812,168190.95842098,167587.54403591863,166917.98301090274,166542.6506719502,166969.44450564295,167768.56760799236,167909.74641739248,167578.12815020795,167011.96506352117,166411.05449349634,165765.0848971683,165051.84910009475,164216.15952187954,163174.7831781288,162241.21953067975,161839.9251501178,161872.713003456,161985.46275264083,162041.1448272215,162225.32198816832,162187.5238214923,162137.61417586438,161955.6438100444,161795.89093932256,161109.73721860754,160050.6910380742,159076.34560103083,158687.59790098682,158846.6518241831,159488.92223048458,160188.00865671347,160881.91142775517,161230.01684601104,161226.95252457328,161072.5859062154,161154.39999284188,161719.51245335452,162583.14240197794,163395.25815695417,163987.32701861794,164568.7804301247,165272.6268149709,166096.80869127865,166475.01692764644,166667.79711852685,166456.81944736207,166565.6854827594,166656.98065933937,167383.42245510907,168657.52775864725,170282.81786723217,171912.01636860837,173219.2192853043,174930.19725993348,176682.48302609587,178536.73152280817,179907.8560254746,180791.66914371416,181360.7787563946,181991.0112447441,183055.46342164822,184548.6433942248,186219.13005879137,187824.99872526235,189326.38893729678,190931.0691278703,192565.54119233217,194192.38574985028,195633.22052365766,196853.82313728138,198043.62480252713,199107.9723321687,200733.26922144275,202462.0949499279,203881.03698826735,204467.2254545684,205052.3010459979,205899.05999136975,207179.51879307823,208377.8313580864,209933.16413409522,211429.4162549564,212878.59991138362,214105.8909776647,215463.1972658982,216786.64010491653,217891.06967076156,218987.71812222843,219980.39810106045,220784.49947855272,221316.10768224872,221933.00621854025,222863.87344325517,223794.219755337,224690.12424861445,225442.5063424474,226397.69872426576,227261.7730980344,227843.4220620478,228473.18284524526,228993.72437994147,229685.10823587494,230395.10384993468,231370.26184024755,232231.31181682125,232471.0632731111,232284.16843843707,232312.11897545366,233057.49226702822,234562.63553844448,236144.4862014516,237728.93457959194,238621.42100719645,239343.2281279395,239578.47540157847,239805.33786707942,240074.1883945942,240592.75951043484,241297.43292381303,242269.81601849213,243573.70406347603,245052.62506875765,246401.58386620227,247526.53032037852,248620.75494058084,249133.50082395275,249830.2903563577,251158.80785003374,253655.22693887085,256899.6153185217,260232.9003231946,263465.25478282716,266442.7908375233,269319.4508640166,273102.3498994573,278563.80886683945,286456.8560016543,296405.5154829641,306925.0239702097,315813.50572144333,321990.95202392153,325477.573926554,328428.10441224993,332188.79530683154,337251.9517291843,344148.4653684934,351884.15390531765,360882.3089610759,369698.44850059616,377654.2645426541,383280.33802467136,384488.966355195,382392.6943929875,378164.55564495106,373974.4353944515,369532.3802689586,364761.7926677726,360159.3634555934,355876.998924202,352472.6720179182,350147.17244926264,349240.80518056476,349081.8479460306,348630.9036072078,347739.99341104116,346400.57474161196,344862.83722407656,343159.76667759503,340790.26974254753,338909.0430458227,337207.4523258491,336115.33182772034,335029.94540537545,333498.85537914257,331939.2059461386,330200.26582984737,328614.116013336,327425.4208531267,326426.2567207208,325676.88297631737,324886.32482343743,324087.98964376847,323385.85155303456,322062.88813657576,320374.43603456795,318044.61457442626,315745.39495639893,313555.84205268585,312155.7493375542,311532.3377774994,311329.44657532574,311159.976608107,310756.36631664494,310325.81532818737,309553.2722739967
